"region","household","membernumb","age","sex","peoplivinghh","languageofinterview","longwaitingtime","lackofnursingstaff","lackofrespect","lackofdrugsupply","tooexpenscantpay","someonehhneedcsps","stat_csps","religioncm","mainsourcehhincome","hhreceiveservic","attendedschool"
"Sahel",16,9,27,"Female",12,"Moore","No","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,5,11,"male",12,"Moore","No","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",16,3,15,"male",12,"Moore","No","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",16,11,8,"Female",12,"Moore","No","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,2,34,"Female",12,"Moore","No","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,6,8,"male",12,"Moore","No","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,13,7,"male",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,7,14,"Female",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",19,6,10,"male",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,1,41,"male",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,8,15,"male",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,2,32,"Female",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,15,12,"Female",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,9,29,"Female",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,14,10,"male",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",19,16,22,"Female",18,"fulfulde","No","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,9,36,"male",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,1,75,"male",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,6,17,"Female",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,4,28,"male",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,3,33,"male",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,2,60,"Female",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,8,21,"Female",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",20,5,19,"male",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,7,55,"Female",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,10,26,"Female",11,"Moore","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",1,2,21,"Female",4,"French","No","No","No","No","No","yes","other","Islam","mining","no","never attended"
"Sahel",1,1,24,"male",4,"French","No","No","No","No","No","yes","other","Islam","mining","no","previousely attended"
"Sahel",2,6,14,"Female",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",2,5,9,"male",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",2,7,17,"male",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Sahel",2,4,8,"Female",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",2,1,55,"male",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",2,2,46,"Female",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",3,5,17,"male",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Sahel",3,9,13,"Female",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",3,8,23,"male",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",3,7,20,"male",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Sahel",3,2,46,"Female",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",3,6,15,"male",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",3,1,59,"male",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",3,4,11,"Female",9,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,3,14,"male",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,5,43,"Female",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,9,12,"Female",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,12,22,"male",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","previousely attended"
"Sahel",4,2,50,"Female",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,7,7,"Female",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,4,24,"male",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","previousely attended"
"Sahel",4,11,18,"male",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Sahel",4,13,30,"Female",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,16,11,"Female",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Sahel",4,10,21,"male",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Sahel",4,1,55,"male",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",4,8,9,"male",16,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Sahel",5,2,30,"Female",6,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","yes","previousely attended"
"Sahel",5,5,7,"Female",6,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",5,6,8,"Female",6,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","yes","frequent"
"Sahel",5,1,41,"male",6,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",6,1,44,"male",5,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",6,4,8,"male",5,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Sahel",6,2,45,"Female",5,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",7,7,23,"Female",10,"fulfulde","No","No","No","No","Yes","yes","other","Islam","agriculture","no","never attended"
"Sahel",7,2,26,"Female",10,"fulfulde","No","No","No","No","Yes","yes","other","Islam","agriculture","no","never attended"
"Sahel",7,6,10,"Female",10,"fulfulde","No","No","No","No","Yes","yes","other","Islam","agriculture","no","frequent"
"Sahel",7,5,7,"male",10,"fulfulde","No","No","No","No","Yes","yes","other","Islam","agriculture","no","never attended"
"Sahel",7,1,33,"male",10,"fulfulde","No","No","No","No","Yes","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",8,1,38,"male",9,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",8,7,25,"Female",9,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",8,2,29,"male",9,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",8,6,11,"Female",9,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Sahel",10,11,24,"Female",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","previousely attended"
"Sahel",10,7,14,"male",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","frequent"
"Sahel",10,8,20,"Female",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",10,6,8,"male",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",10,12,5,"Female",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",10,3,31,"Female",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",10,1,83,"male",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",10,2,38,"male",12,"French","No","No","No","No","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",11,2,39,"Female",4,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",11,1,60,"male",4,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",12,1,36,"male",8,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",12,5,9,"male",8,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",12,2,29,"Female",8,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",12,6,22,"Female",8,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",13,5,9,"male",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",13,1,55,"male",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",13,6,14,"male",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",13,10,8,"Female",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",13,11,10,"Female",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",13,4,7,"Female",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",13,7,36,"Female",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",13,2,38,"Female",11,"fulfulde","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",14,6,24,"Female",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",14,4,13,"male",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Sahel",14,1,41,"male",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",14,5,15,"Female",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",14,2,28,"Female",7,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",15,2,54,"Female",6,"fulfulde","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","previousely attended"
"Sahel",15,3,18,"male",6,"fulfulde","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","previousely attended"
"Sahel",15,4,13,"Female",6,"fulfulde","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","frequent"
"Sahel",15,6,14,"male",6,"fulfulde","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",15,5,14,"male",6,"fulfulde","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",15,1,63,"male",6,"fulfulde","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","never attended"
"Sahel",16,5,13,"Female",10,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Sahel",16,10,8,"male",10,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",16,6,38,"Female",10,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",16,4,8,"Female",10,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",16,1,54,"male",10,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",16,9,10,"Female",10,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Sahel",16,2,42,"Female",10,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",17,1,24,"male",2,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",17,2,17,"Female",2,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",18,1,41,"male",6,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",18,2,29,"Female",6,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",18,6,10,"male",6,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",18,5,7,"male",6,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Sahel",19,1,28,"male",4,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",19,2,25,"Female",4,"fulfulde","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Sahel",20,9,31,"Female",11,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","no","never attended"
"Sahel",20,8,17,"male",11,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","no","never attended"
"Sahel",20,1,44,"male",11,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",20,7,15,"male",11,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","no","never attended"
"Sahel",20,2,30,"Female",11,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","no","never attended"
"Sahel",20,6,13,"Female",11,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","no","previousely attended"
"Sahel",20,5,10,"male",11,"fulfulde","Yes","No","No","No","Yes","yes","other","Islam","agriculture","no","frequent"
